treat,age,hisp,black,married,educ,nodegr,re19,re20,re22
1,26,0,1,1,9.0,1,20519,19821,44292
0,40,1,0,1,7.8,0,34835,36082,34515
0,29,1,1,0,11.8,0,46032,45976,39888
1,48,1,0,0,9.8,0,31743,30362,40959
0,25,1,0,1,6.8,0,46542,48728,34706
0,30,0,1,0,9.0,0,52339,53461,39188
1,64,0,0,0,12.0,0,54078,52351,44035
1,58,0,0,1,13.0,0,22646,23281,45419
1,26,0,0,1,12.0,0,37825,37038,35177
1,57,0,0,0,7.0,0,24284,25264,46568
1,26,0,1,1,10.0,1,45729,45124,40399
1,54,0,0,0,7.0,0,42879,44811,40418
1,29,0,1,1,8.0,0,33178,34173,44614
1,54,1,0,1,7.8,0,26566,26456,48492
0,25,1,1,1,12.8,0,45951,47058,41477
1,54,0,1,1,11.0,0,54022,54333,46523
0,43,0,0,1,12.0,0,42648,43213,45496
0,43,0,1,1,12.0,0,32680,31510,45469
1,22,1,0,1,6.8,0,52926,52030,31493
1,37,1,1,1,6.8,0,41532,40073,38895
1,46,1,0,1,7.8,0,28776,28903,38822
0,39,1,0,1,12.8,0,29833,29916,39452
1,19,0,0,1,10.0,0,39355,40938,37134
0,58,0,0,0,10.0,0,43371,41509,51590
0,24,0,0,1,12.0,0,40103,39208,38571
0,57,1,0,0,7.8,0,32534,33580,38448
1,39,1,0,1,11.8,0,51267,50686,42650
0,41,0,0,1,10.0,0,27429,26961,43955
0,39,1,0,0,11.8,0,24869,26937,38093
1,62,0,0,0,12.0,0,46170,45767,44781
1,32,0,1,0,12.0,1,57306,57177,48206
1,62,1,0,0,12.8,0,37932,37377,42862
0,42,0,1,1,9.0,0,37999,38613,39560
0,54,1,1,0,10.8,0,23117,23196,42899
0,35,1,0,1,11.8,0,20653,18834,35076
1,32,1,0,0,12.8,0,58385,57718,41137
1,22,0,0,1,9.0,0,34397,34940,42002
0,56,1,0,0,12.8,0,53505,54407,39265
1,45,0,0,1,12.0,0,33897,32446,44405
0,24,0,0,1,11.0,0,55970,56989,35506
0,21,0,0,1,7.0,0,33810,32692,39685
1,58,0,1,0,13.0,0,21839,22911,38337
0,23,0,0,1,13.0,1,47549,47411,40553
1,41,0,1,1,10.0,0,51539,52475,45004
0,18,0,0,0,8.0,0,44419,42305,40908
0,40,0,0,0,10.0,0,24983,25219,44487
0,53,0,0,0,12.0,0,33069,32865,39895
1,63,0,0,0,7.0,0,28677,27033,40908
0,34,0,0,1,10.0,1,37760,37345,38914
1,35,1,0,1,6.8,0,27358,27498,42150
1,20,0,0,1,8.0,0,55685,56877,47219
1,44,0,0,1,10.0,0,31491,31537,52324
1,44,0,0,0,8.0,0,26894,27968,50629
0,48,0,0,1,8.0,0,49579,50182,40300
0,63,0,1,1,12.0,0,27020,26436,37449
1,25,1,0,1,9.8,0,56790,57399,47751
0,62,0,0,0,8.0,0,39086,39262,45940
1,29,0,0,0,12.0,0,58428,58743,46367
0,26,1,0,1,8.8,1,22793,22987,38005
0,33,0,1,0,11.0,0,37681,37154,38154
0,22,0,0,1,7.0,1,48109,46677,39357
0,40,0,0,0,10.0,1,58162,58704,36425
1,61,0,0,0,8.0,0,36982,36724,45664
1,57,0,0,0,9.0,0,42390,43287,43413
1,61,0,0,0,9.0,0,45181,44716,44390
1,53,0,0,0,12.0,0,48731,48828,38364
0,22,1,0,1,6.8,0,36772,37338,38561
1,30,0,1,1,9.0,0,44308,43118,40128
1,32,1,0,0,9.8,0,49999,49832,44139
1,46,1,1,0,7.8,1,51129,51361,41261
1,20,0,0,1,10.0,0,33410,33426,46455
0,50,1,0,0,12.8,0,53928,52611,45943
0,28,0,0,0,13.0,0,59986,59160,44059
1,21,0,1,1,8.0,0,51439,51614,38000
0,43,0,0,0,8.0,0,59800,59956,36298
0,41,0,0,1,12.0,0,27672,27187,44100
1,29,0,0,1,13.0,0,59248,59183,49136
1,60,0,1,0,11.0,0,31380,30284,45554
1,25,0,0,1,7.0,0,42326,43451,41330
0,27,1,0,1,12.8,1,45888,46393,44365
1,22,1,0,1,10.8,1,27787,28862,37499
1,46,0,0,1,11.0,0,27189,26473,46246
0,25,0,0,1,13.0,0,41133,39665,39693
0,39,0,1,0,10.0,0,35756,35578,36329
0,53,0,1,1,8.0,0,43241,41369,35467
1,27,0,1,1,9.0,0,33981,34825,36848
0,47,0,0,0,12.0,0,31114,30026,46687
1,31,1,0,0,6.8,0,50337,50233,35441
0,44,0,0,1,7.0,0,24899,25807,47042
1,47,0,0,0,11.0,0,34890,35384,44384
1,31,0,0,1,13.0,0,40915,41027,48248
1,40,1,0,1,11.8,0,39463,38829,52350
0,48,1,0,0,9.8,0,47444,45529,39715
1,62,0,0,0,9.0,0,32498,31412,50026
1,56,0,1,0,9.0,0,52447,53771,44599
0,52,1,0,0,8.8,0,47382,48125,37628
1,56,0,0,1,10.0,0,25108,25655,42168
0,40,0,0,0,10.0,0,49045,47806,44507
0,52,0,1,0,9.0,0,41275,41115,42016
1,47,0,0,0,12.0,0,33121,30832,45043
0,24,1,1,1,12.8,0,22959,22282,46460
1,53,0,0,1,11.0,0,40993,39992,46546
1,30,0,0,1,8.0,0,43620,43689,41614
0,63,1,0,0,9.8,0,43744,44032,44121
0,27,1,0,1,12.8,0,42952,43552,41713
0,56,1,1,0,12.8,0,42180,42526,43563
1,47,0,0,0,10.0,0,31128,29201,48119
1,30,0,0,1,11.0,0,35503,35663,40998
1,40,1,0,1,6.8,0,46089,47043,39298
1,30,1,1,1,10.8,0,47453,46981,48221
1,22,0,0,1,12.0,0,39490,40940,43417
1,54,0,1,1,12.0,0,29087,29217,41777
1,22,0,0,1,12.0,0,31163,30232,47189
0,62,0,0,0,8.0,0,41531,41000,44579
0,25,0,0,0,8.0,1,51990,51853,42441
1,61,0,1,0,11.0,0,30047,29630,47037
0,39,1,0,0,7.8,0,37612,37969,34045
1,63,0,0,1,11.0,0,26588,27108,49164
0,42,0,0,1,12.0,0,32416,32327,43646
0,40,1,1,1,7.8,0,53428,53921,36762
1,50,0,0,1,7.0,0,23550,22653,50330
0,38,1,0,1,6.8,0,43879,44684,39694
1,50,0,0,0,12.0,0,28190,28019,41095
1,21,0,0,1,11.0,1,39031,39576,40568
1,38,0,0,1,12.0,0,23062,22318,45346
1,57,1,0,0,8.8,0,50285,51907,43743
0,27,0,0,1,10.0,0,56220,57435,39618
1,31,0,0,1,13.0,0,39141,41289,51910
1,60,0,0,0,9.0,0,43858,43376,47602
1,26,0,1,1,11.0,0,26124,25347,35039
1,44,0,0,1,10.0,0,24796,23576,40908
1,64,0,1,0,10.0,0,42205,41270,45011
0,28,0,1,1,13.0,0,35868,35320,42570
1,52,1,0,1,6.8,0,31519,31110,46384
0,24,0,0,1,13.0,0,53709,53193,46159
1,52,0,0,0,10.0,0,21506,22271,44211
0,21,0,0,1,8.0,1,24614,24968,41869
1,44,1,0,0,12.8,0,58709,59281,50547
1,22,1,1,1,12.8,0,30446,31199,38726
1,37,0,1,1,8.0,0,21567,21655,43631
0,32,1,0,1,11.8,0,26873,25910,46241
0,47,0,0,1,7.0,0,55561,54111,40609
1,29,0,0,0,9.0,0,42134,43396,45788
0,22,1,0,0,8.8,0,54165,54320,33679
0,55,0,0,1,9.0,0,30472,30808,46515
0,43,1,1,1,11.8,0,23006,22591,37735
0,62,1,1,0,6.8,0,22327,23808,36870
1,34,1,0,1,11.8,0,59855,61165,49558
1,50,1,0,1,12.8,0,57195,57512,47820
0,30,1,0,1,10.8,1,58260,58633,42775
1,58,0,1,0,9.0,0,56229,55924,42672
0,19,1,1,1,8.8,0,24951,25300,46688
1,42,0,0,1,7.0,1,40948,41127,39284
0,48,1,0,0,11.8,0,23722,23926,41931
1,34,0,1,0,11.0,0,55980,56022,45493
1,50,0,0,0,13.0,0,53610,54033,47111
0,32,0,1,1,13.0,0,43200,41904,43692
1,24,1,0,1,12.8,0,48586,48468,43260
1,54,1,1,0,9.8,0,27019,25491,45505
0,50,0,0,0,11.0,0,45992,45833,41700
0,60,0,0,0,7.0,0,53750,52082,48440
1,39,0,0,1,8.0,0,48996,52092,38689
1,43,0,0,0,9.0,0,43593,45151,47997
1,49,0,0,0,7.0,0,38936,39066,42813
0,22,0,0,1,8.0,0,31124,31952,41655
1,53,0,1,0,9.0,0,42108,41956,42978
0,39,0,0,0,11.0,1,38549,39462,39539
0,61,0,0,1,13.0,0,39869,39941,48338
0,34,0,1,1,7.0,0,51638,51463,39191
0,32,0,0,0,8.0,0,38934,37604,32183
0,36,0,0,0,10.0,0,56298,58731,47127
1,35,0,1,0,8.0,0,49831,50020,43456
1,45,0,1,0,10.0,0,48301,48480,46973
0,41,0,1,0,10.0,0,30101,29188,44640
1,53,1,0,0,8.8,0,48152,47825,44973
1,18,0,0,1,8.0,0,29352,29400,44041
0,43,0,1,0,12.0,0,49233,50375,37451
0,36,0,1,0,13.0,0,49798,48205,35190
1,38,0,1,0,10.0,0,58342,57967,48808
1,37,0,0,1,13.0,0,59236,59565,43541
0,45,0,0,0,7.0,0,56609,57459,32469
0,45,0,1,1,13.0,0,48005,45972,40122
0,54,1,1,0,9.8,0,29328,30604,42503
0,31,0,0,0,8.0,0,56546,57408,42386
0,55,0,0,0,12.0,0,52375,51990,54466
0,26,0,0,1,11.0,0,42428,42575,40758
1,19,0,0,1,13.0,0,38330,36503,44381
1,37,0,0,1,11.0,0,25474,25662,44140
1,31,1,1,1,11.8,0,51883,53372,41394
0,36,0,1,1,11.0,0,40849,41936,44429
1,36,0,1,1,8.0,0,27176,27200,47095
1,52,0,0,1,11.0,0,20569,20641,45141
1,32,0,1,0,10.0,0,27200,27441,45268
0,46,0,0,1,11.0,0,41321,40250,42771
1,27,1,0,1,11.8,0,21940,21929,42104
0,55,0,0,1,12.0,0,43198,43880,46327
1,49,1,0,1,9.8,0,40130,39063,45210
1,38,0,0,0,13.0,0,44904,45393,40881
1,27,1,0,0,9.8,0,38132,38413,47957
0,18,0,1,1,9.0,0,24833,23757,46858
1,27,1,1,0,10.8,0,59014,57933,40115
1,22,0,1,1,8.0,0,21679,22465,45045
1,48,1,0,0,7.8,0,40074,39822,40272
1,45,1,0,0,10.8,0,34698,35494,40025
1,40,1,0,1,6.8,0,36591,37652,46740
0,57,1,0,1,7.8,0,32443,32837,33454
0,26,0,1,1,13.0,0,48768,46892,38763
0,60,0,1,1,7.0,0,30973,31601,37200
1,49,0,0,1,9.0,0,50612,51113,40379
0,37,0,0,1,8.0,0,23816,23787,46117
1,51,0,0,1,12.0,0,59208,57959,53526
1,31,1,0,0,6.8,0,31596,32423,38097
1,25,1,0,0,6.8,1,52782,52576,47165
1,30,1,1,0,6.8,0,32009,31276,40039
0,31,0,0,1,11.0,0,52214,52855,35237
0,48,0,0,1,10.0,0,57605,56212,37340
0,37,0,0,1,11.0,0,32221,32866,43922
0,29,0,0,1,12.0,0,30291,28975,42578
1,26,0,0,1,7.0,0,35971,35712,40708
0,50,1,0,1,8.8,0,42250,41225,44099
0,64,1,1,0,8.8,0,56051,55535,44237
0,25,0,0,0,7.0,0,24985,25732,37656
1,24,0,0,1,9.0,0,38458,37903,43567
1,41,0,0,1,13.0,0,41759,41736,42338
0,39,0,1,1,13.0,0,20021,17843,41788
0,19,0,0,1,9.0,0,36199,35107,42406
0,57,0,1,0,10.0,0,32754,33964,40309
1,42,0,0,1,9.0,0,45161,43605,47250
0,42,1,0,0,10.8,0,58336,58719,43030
0,42,1,0,0,12.8,0,50106,51546,38835
0,40,0,0,1,7.0,0,48815,47399,44389
1,25,0,0,1,10.0,0,24200,24869,44777
0,59,0,1,1,11.0,0,33427,34733,44804
1,39,0,0,0,8.0,0,50599,51975,46195
0,55,0,1,0,13.0,0,28245,28100,41965
1,40,1,1,1,10.8,0,36373,36751,38388
1,30,0,0,1,11.0,0,27240,27699,43900
0,21,0,0,0,12.0,1,29957,30680,41486
0,44,0,0,0,11.0,0,56547,56802,44496
1,53,0,0,1,11.0,0,54519,55224,40847
0,41,1,0,1,11.8,0,27909,28470,44484
0,55,0,1,0,12.0,0,44351,44532,46694
0,47,0,0,1,12.0,0,33837,34546,43940
0,42,0,1,0,10.0,0,46149,46469,40326
1,52,0,0,0,13.0,0,58869,59949,46776
0,54,0,1,0,11.0,0,51121,52158,45404
0,64,0,0,1,8.0,0,26664,26311,36223
1,39,0,0,1,10.0,0,36346,36683,54829
1,31,0,1,1,11.0,0,47131,47636,40733
0,59,0,0,0,7.0,0,52689,53732,42158
1,51,1,0,0,10.8,0,20425,19531,44695
1,63,1,0,0,7.8,0,22310,22006,37835
1,57,0,0,1,9.0,0,52359,52301,53909
1,36,1,0,1,9.8,0,47344,47011,38972
0,44,0,1,1,10.0,0,26799,26160,44613
0,42,0,0,0,10.0,0,38260,35654,49057
1,62,0,0,0,12.0,0,27248,30236,41942
1,57,1,0,0,11.8,0,46095,45556,48893
1,53,1,1,0,6.8,0,38627,36911,44161
1,62,0,0,0,13.0,0,50963,51288,42859
0,19,0,0,1,8.0,1,53883,53857,37479
0,23,1,0,0,7.8,0,59493,59970,40320
0,43,1,0,1,9.8,0,22359,22732,45583
1,36,1,0,0,12.8,0,34480,34724,51546
0,26,0,0,0,10.0,1,56988,56268,39556
1,28,1,0,1,12.8,0,32170,31777,50952
1,42,1,0,1,11.8,0,33002,33482,48627
1,36,0,1,1,7.0,0,44075,43141,36679
1,26,0,1,1,11.0,1,26356,24606,43799
1,31,1,1,1,7.8,0,55436,54182,41984
1,57,0,0,1,11.0,0,38756,39213,41916
1,53,0,0,0,11.0,0,40442,41310,48134
1,56,0,0,0,12.0,0,50442,50708,42096
0,55,0,0,0,9.0,0,51073,51528,51698
0,41,0,0,1,13.0,0,50388,49966,50756
0,25,0,0,1,10.0,0,23353,22837,42315
0,21,0,0,1,9.0,1,37904,37338,35245
0,24,1,0,1,11.8,0,20712,22472,48747
0,42,0,0,1,7.0,0,23448,23288,42617
0,27,1,1,1,9.8,0,38435,40339,33057
0,52,1,1,1,9.8,0,29572,29683,37563
1,58,0,0,0,13.0,0,32912,31449,44767
1,60,0,1,0,9.0,0,31833,31776,42220
1,34,0,0,1,12.0,0,33483,32077,38747
0,33,1,0,1,12.8,0,22522,24437,42771
1,29,0,0,0,7.0,0,44319,43129,44252
0,42,0,0,0,11.0,1,34758,36822,41539
0,30,1,0,0,7.8,0,41335,41390,35877
1,32,0,0,1,12.0,0,38855,38784,46841
1,58,0,0,1,11.0,0,27404,29190,46502
0,32,0,0,1,12.0,0,31868,31308,45907
0,61,1,1,0,9.8,0,57243,57596,38037
0,46,1,0,1,8.8,0,22588,23891,44278
1,31,1,1,0,10.8,0,49026,48638,42447
1,26,0,0,1,9.0,0,40116,37836,43243
0,57,0,1,0,11.0,0,23359,23535,32548
0,57,1,0,0,12.8,0,55717,56066,43736
1,35,1,1,0,10.8,0,55046,55702,40205
0,53,1,1,0,11.8,0,37659,38798,45018
1,55,0,0,0,12.0,0,30894,30094,45112
0,46,1,1,1,8.8,0,58892,58113,37695
0,23,1,1,1,9.8,0,47464,48244,40901
1,22,0,0,1,7.0,1,52999,52395,42916
1,40,0,0,0,7.0,0,59253,59481,41183
1,30,0,0,1,13.0,0,47242,47166,42960
0,48,0,0,1,10.0,0,53829,53749,46008
0,45,0,1,1,7.0,0,31569,32065,39829
0,44,1,1,1,8.8,0,21606,20908,42729
0,50,0,0,1,9.0,0,25050,25342,35750
0,22,1,1,1,8.8,1,28765,28288,41295
1,49,1,0,1,8.8,0,27473,27510,41885
0,55,0,0,0,13.0,0,28916,29869,47018
0,19,0,0,1,9.0,1,42115,41569,38308
0,25,0,0,1,12.0,0,52643,51779,43637
1,51,0,1,1,13.0,0,43697,44087,47440
0,28,0,0,0,9.0,0,38678,39503,33581
0,23,1,0,1,12.8,1,43111,43780,42932
0,25,0,1,1,13.0,1,49183,48860,40071
0,40,0,0,0,7.0,0,55688,55876,46509
1,47,0,1,0,8.0,0,33141,31931,42543
0,37,0,0,1,8.0,0,41590,41146,46474
1,22,1,0,1,10.8,0,35107,34271,43236
1,18,0,0,1,10.0,0,31606,31769,44804
0,39,0,0,1,9.0,0,36588,36347,40018
0,36,0,0,1,12.0,0,34164,33919,38674
1,34,0,1,0,11.0,0,47109,46206,49818
0,25,1,0,1,7.8,0,42473,43329,43806
0,39,0,1,1,12.0,0,53766,55256,39704
0,29,0,0,0,13.0,1,59621,60090,41802
1,29,0,1,1,11.0,0,51573,51448,45674
0,42,0,0,0,10.0,0,31869,31767,44816
1,46,0,0,1,9.0,0,29232,30188,51513
0,59,0,0,0,11.0,0,20025,20059,41888
0,60,0,0,0,7.0,0,21878,21439,45195
1,63,0,0,0,7.0,0,45842,46005,39344
0,25,0,0,1,10.0,0,51149,51757,40912
0,38,0,0,1,12.0,0,55482,56012,41089
1,18,0,0,0,13.0,0,54934,56098,46585
0,28,0,1,0,8.0,0,20473,18657,39855
0,34,0,1,1,12.0,0,22825,22187,41254
0,45,0,0,0,9.0,0,59355,59139,40296
1,53,0,0,0,11.0,0,59544,59403,47987
1,50,1,0,0,10.8,0,38766,38060,47641
0,28,1,0,1,6.8,0,22286,22292,47407
0,63,0,0,1,7.0,0,38871,39898,45467
1,47,0,0,0,8.0,0,51975,50127,48046
0,20,0,0,1,10.0,1,36674,38880,46797
0,38,0,0,0,7.0,1,45406,44610,36112
1,38,1,0,0,12.8,0,46781,45291,47267
1,49,0,0,1,12.0,0,27094,28289,44472
0,40,0,0,1,12.0,1,33298,32258,38360
1,55,0,0,0,10.0,0,31846,30733,40488
0,60,0,0,0,7.0,0,44522,44838,42449
0,58,1,0,1,10.8,0,53819,53251,35070
0,46,0,0,1,12.0,0,23171,22999,40640
1,63,0,0,0,13.0,0,29509,30154,44987
1,24,0,0,0,10.0,0,57413,55553,45319
0,50,1,0,0,6.8,0,59797,58962,41545
0,35,1,0,1,8.8,0,24918,25711,46931
1,39,0,0,0,12.0,1,52609,53850,45390
0,34,0,0,1,8.0,0,51599,51249,43750
0,54,1,0,0,10.8,0,59430,59140,35894
1,45,0,1,0,9.0,0,42490,42634,44605
0,26,0,0,1,13.0,1,33384,32606,41188
1,52,1,0,0,7.8,0,40822,39811,45378
1,47,0,0,1,10.0,0,59475,58961,47463
0,26,0,1,1,9.0,0,41204,40239,35009
1,26,1,0,1,11.8,0,35483,36492,45737
0,60,0,0,0,13.0,0,23470,22880,45329
0,43,0,0,0,11.0,0,33231,32134,45253
0,37,0,0,1,12.0,0,55538,55734,33477
0,25,0,1,1,8.0,1,52272,51678,43183
0,33,0,0,1,12.0,0,57293,57418,45275
0,28,0,0,1,13.0,0,59279,59779,45727
1,53,0,1,1,10.0,0,27272,27574,47507
0,40,1,1,0,8.8,0,20779,21086,41099
0,34,0,1,0,10.0,0,43880,44009,36638
1,56,0,0,0,7.0,0,41459,38986,43018
0,52,0,0,1,12.0,0,36712,36399,49772
1,41,0,0,0,8.0,0,21856,20503,42386
1,53,1,0,1,12.8,0,22031,21965,45272
0,19,0,0,1,8.0,1,20802,20494,36927
0,60,0,0,0,11.0,0,47380,47121,42096
0,64,0,0,0,8.0,0,37422,38134,45608
1,20,1,0,1,11.8,1,56375,56420,45448
1,36,0,0,1,11.0,0,54386,53656,45149
0,33,0,0,1,13.0,0,22480,22614,42749
0,20,0,0,1,9.0,1,33875,34904,35482
1,42,1,0,1,12.8,1,27090,25951,46957
0,30,0,0,1,7.0,0,47444,47235,36615
0,64,1,0,0,10.8,0,31783,31540,47279
1,56,1,0,0,6.8,0,32980,33717,44797
1,18,1,0,1,7.8,0,27836,28513,40437
0,21,1,0,0,12.8,0,59869,59662,38581
1,59,0,0,1,12.0,0,20879,22563,41083
1,49,1,0,1,12.8,0,31634,32319,48407
0,29,1,0,1,7.8,0,46453,47678,36821
0,20,1,0,1,7.8,0,20502,21349,40435
0,30,0,0,0,12.0,0,23467,22108,45692
0,27,0,0,1,7.0,0,25718,25453,35087
0,51,0,1,0,10.0,0,33650,34109,44208
0,59,1,0,0,8.8,0,34574,35102,33473
1,20,0,0,1,13.0,1,22759,23604,46027
1,48,0,0,1,9.0,0,55152,55181,42835
1,25,0,0,1,10.0,0,37796,36327,44520
1,37,0,0,1,10.0,0,57152,56139,41428
0,55,1,0,0,9.8,0,37540,37686,45595
1,51,0,0,0,7.0,0,29598,29410,37459
0,63,0,0,1,12.0,0,32896,32897,39135
1,41,1,1,0,7.8,0,55498,55223,46809
0,36,0,0,1,8.0,1,59269,61109,41736
0,25,0,1,1,11.0,1,41713,40306,39632
0,63,0,0,0,9.0,0,46613,46929,36501
1,34,1,1,1,10.8,0,55350,55090,40741
0,61,0,0,0,8.0,0,31009,32134,41103
1,53,0,0,0,7.0,0,28929,29340,42965
0,63,1,0,0,6.8,0,47750,48830,39330
1,37,0,0,0,10.0,0,25151,23664,36436
0,22,1,1,1,8.8,1,23319,24388,33014
1,57,1,0,0,10.8,0,37994,36511,47164
1,27,0,0,1,9.0,1,55180,53642,42797
1,41,0,1,0,13.0,0,42351,40538,48562
0,46,0,0,1,11.0,0,39137,37806,43771
0,53,1,0,1,7.8,0,40559,42227,46340
1,52,0,0,0,7.0,0,55604,55065,40077
0,35,0,1,1,10.0,0,44515,43774,38578
0,32,0,0,1,10.0,0,22195,21883,39050
0,46,0,0,0,13.0,0,27713,25570,42719
0,42,0,1,1,11.0,0,30456,31881,39766
0,41,0,0,0,8.0,0,44516,43805,36572
0,54,1,0,1,6.8,0,54899,55185,45201
0,56,1,1,0,6.8,0,26230,24767,42101
0,54,1,0,1,6.8,0,30703,31222,50187
0,25,0,1,0,13.0,1,33505,33103,40650
0,30,0,0,1,12.0,0,42537,42033,44069
0,19,0,1,1,11.0,1,25871,26493,43362
1,54,0,0,0,8.0,0,49739,49594,35418
1,22,0,0,1,10.0,0,34649,35618,43314
1,18,0,1,1,8.0,1,48305,48150,46018
0,54,0,1,1,12.0,0,49342,50259,45544
1,19,0,0,1,7.0,1,48366,49732,47107
1,36,0,1,1,9.0,0,41138,40842,39580
0,55,0,0,0,7.0,0,49656,49332,42462
1,59,0,0,0,12.0,0,53248,53864,41987
1,51,1,0,1,8.8,0,50503,50522,42341
1,60,0,0,0,13.0,0,59929,59091,41683
1,39,1,0,1,9.8,1,27268,28886,44242
1,29,0,0,1,12.0,0,43728,42584,42779
1,60,0,1,0,9.0,0,56422,58122,48976
1,28,0,0,1,7.0,0,39563,38749,37764
1,26,0,0,1,10.0,0,20516,17877,36534
0,22,1,1,1,10.8,0,50522,50933,44490
1,18,0,0,1,10.0,1,29673,27868,47154
1,35,0,1,1,10.0,1,38711,39199,39511
0,26,0,1,1,13.0,0,29270,27675,45348
0,52,0,1,0,12.0,0,49617,50013,42218
1,43,0,0,0,9.0,0,23281,21946,38734
1,19,1,1,1,9.8,0,57067,56618,48129
0,37,1,0,1,10.8,1,45974,47102,40381
0,41,0,0,0,12.0,0,21711,21658,40293
1,21,1,0,1,6.8,0,42387,41305,40832
0,34,0,0,1,12.0,0,45847,45904,42301
0,64,0,0,0,12.0,0,54859,55704,50016
1,37,0,0,1,9.0,0,41352,41297,47255
0,24,0,1,1,12.0,0,46699,46026,44798
0,31,1,1,0,10.8,0,55649,54273,47549
1,36,1,0,0,10.8,0,49876,50619,55163
0,25,1,0,1,7.8,0,36859,37425,44474
0,60,0,1,0,9.0,0,44207,45084,40616
0,25,0,0,1,13.0,0,51023,52071,48135
1,49,1,0,0,12.8,0,44824,42947,47737
1,47,0,0,0,7.0,0,30306,29859,50072
0,50,0,0,1,11.0,0,55130,54303,39899
1,52,0,0,0,10.0,0,53942,55868,43895
1,20,0,0,1,7.0,0,47925,49243,45600
1,20,0,1,1,12.0,0,50472,52045,44448
0,37,0,1,0,10.0,0,37587,37747,38011
0,28,1,0,1,9.8,0,38493,39524,48851
1,26,0,1,1,12.0,0,39171,38629,49666
1,24,0,0,1,11.0,0,43678,44192,49147
0,35,0,0,1,7.0,0,52211,51863,45629
0,42,0,0,0,8.0,0,30448,29634,41599
0,57,0,1,1,10.0,0,36955,35611,51003
1,22,1,0,1,9.8,0,23108,22334,45114
0,60,0,0,0,7.0,0,55973,56163,39954
1,44,1,0,1,12.8,0,37277,38360,42774
1,24,0,1,1,10.0,1,37041,34982,50868
1,35,1,0,1,10.8,0,46031,45052,41060
1,43,0,1,0,8.0,0,58006,58347,41796
1,55,0,0,0,10.0,0,42451,42646,49039
1,23,0,1,1,9.0,0,24207,23649,39592
1,62,1,0,0,11.8,0,29013,28749,56602
0,48,0,0,1,12.0,0,29931,29900,49647
1,47,1,0,0,8.8,0,57245,58435,34038
0,39,0,0,0,10.0,0,40662,41035,44293
1,56,1,0,0,12.8,0,39757,41385,42453
0,52,0,1,1,10.0,0,50238,49946,45200
1,60,0,0,1,7.0,0,42364,42221,47768
0,29,0,0,0,8.0,0,43073,43542,36846
0,42,0,0,0,7.0,0,39091,39055,47738
1,19,1,0,1,10.8,0,43523,40285,43984
1,28,0,0,1,11.0,0,53229,53842,38284
0,30,0,1,1,9.0,0,32425,31480,47396
0,55,0,1,0,8.0,0,48044,48496,44826
0,62,1,0,0,11.8,0,54028,55226,40194
0,49,0,0,0,10.0,0,45485,44705,47701
1,38,0,1,1,12.0,0,37383,37600,36773
0,20,0,1,1,10.0,1,35945,36227,39427
1,64,0,0,0,9.0,0,55396,54629,46752
0,27,0,0,1,9.0,0,38385,36949,41546
0,39,1,0,0,10.8,0,20579,20824,45503
0,58,0,1,1,10.0,0,29463,29355,42083
1,56,0,0,0,8.0,0,34634,33061,41788
1,59,1,0,1,8.8,0,42315,43346,42011
1,26,1,0,1,7.8,0,38567,38509,37772
0,41,0,0,0,13.0,0,57586,56482,38828
1,43,0,0,0,11.0,0,37558,37868,48772
0,24,1,0,1,6.8,1,50945,50107,47957
0,38,1,0,0,7.8,0,51712,51183,43323
1,26,1,0,0,12.8,0,47576,47819,43124
0,41,0,1,1,13.0,0,44910,44151,39460
1,32,0,0,1,11.0,0,31222,31654,42179
1,23,0,1,1,11.0,0,49385,50033,43898
0,36,0,0,1,12.0,0,26076,27470,41654
1,31,0,0,1,9.0,0,45152,44796,57123
0,36,0,1,1,13.0,1,21618,22929,42233
1,18,0,0,1,13.0,0,34094,35390,44753
0,34,0,0,1,12.0,1,48619,51164,41246
0,26,0,0,1,13.0,0,43566,42255,43813
0,21,0,0,1,12.0,1,44206,43394,39692
0,63,0,1,1,7.0,0,53997,53696,42022
1,32,0,0,1,9.0,1,43410,43639,42975
1,34,0,0,1,7.0,0,42568,40536,42983
0,22,0,1,1,10.0,0,37120,36971,42541
1,23,1,0,1,8.8,1,35468,36171,41709
0,27,0,1,0,11.0,0,54757,54538,40626
1,64,0,0,0,8.0,0,25255,27289,44281
0,45,1,0,0,9.8,0,57779,57091,47087
0,62,0,0,0,9.0,0,35194,34028,47356
0,32,0,0,1,8.0,0,22905,22525,43146
0,57,0,1,0,12.0,0,48764,48614,40293
1,53,0,0,0,8.0,0,21586,21857,40418
1,39,1,0,1,11.8,0,39095,38701,42316
1,48,1,0,0,11.8,0,26715,26546,43197
0,52,0,0,0,13.0,0,55571,55899,44639
1,50,0,0,0,12.0,0,45305,47478,49762
1,25,0,0,1,13.0,1,35900,35314,48574
1,40,0,0,1,12.0,0,39757,38338,44304
0,54,0,0,1,11.0,0,57977,56796,32940
0,35,1,0,1,7.8,0,33020,34396,45604
0,23,0,0,1,9.0,1,35469,34776,35981
0,60,0,0,0,13.0,0,59121,60323,46816
0,34,1,0,0,12.8,0,25683,25378,41760
0,26,0,0,1,8.0,0,43844,43835,41001
0,29,0,0,0,12.0,0,42421,41202,41724
0,42,1,0,0,10.8,0,36067,37092,48184
1,21,0,1,1,11.0,0,26382,25898,38262
1,47,1,1,0,6.8,0,36570,37584,41810
